"latitude","longitude","name","country","refcode"
40.53,-92.48,"Moravia","US","QOR"
36.5,-89.41,"Morehouse","US","YRE"
41.26,-81.25,"Moreland Hills","US","9OH"
39.25,-89.27,"Morrisonville","US","M5V"
41.33,-91.06,"Moscow","US","MW3"
45.41,-121.23,"Mosier","US","YMR"
44.47,-89.42,"Mosinee","US","INX"
39.12,-119.4,"Mound House","US","XZS"
40.47,-76.24,"Mount Carmel","US","MTK"
35.12,-80,"Mount Gilead","US","MGQ"
40.07,-77.11,"Mount Holly Springs","US","QHS"
42.45,-78.53,"Mount Vernon","US","YMV"
45.11,-88.28,"Mountain","US","MU4"
47.57,-122.18,"Mukilteo","US","MKI"
42.52,-88.2,"Mukwonago","US","MKZ"
35.24,-94.35,"Muldrow","US","ZMW"
40.55,-96.16,"Murdock","US","YMK"
35.05,-84.02,"Murphy","US","ZMU"
40.25,-79.41,"Murrysville","US","XYS"
41.21,-71.57,"Mystic","US","MYC"
46.43,-120.41,"Naches","US","YNA"
42.3,-73.36,"Nassau","US","NYU"
42.17,-71.21,"Natick","US","NAK"
30.24,-86.51,"Navarre","US","NVA"
21.58,-159.22,"Nawiliwili","US","NIJ"
44.02,-90.04,"Necedah","US","NEJ"
39.5,-78.08,"Needmore","US","NZQ"
37.25,-95.4,"Neodesha","US","NDA"
41.17,-89.47,"Neponset","US","N8P"
40.12,-74.01,"Neptune City","US","NPC"
34.52,-90,"Nesbit","US","NXZ"
41.38,-70.56,"New Bedford","US","NBD"
38.43,-92.05,"New Bloomfield","US","NBL"
31.23,-85.55,"New Brockton","US","BW5"
30.09,-95.12,"New Caney","US","NCY"
39.22,-107.09,"New Castle","US","NSX"
41.02,-76.52,"New Columbia","US","ZWC"
40.1,-78.24,"New Enterprise","US","NP7"
43.33,-86.2,"New Era","US","4NJ"
39.44,-76.42,"New Freedom","US","NFR"
38.36,-91.13,"New Haven","US","NH2"
42.3,-83.36,"New Hudson","US","NHN"
42.44,-71.51,"New Ipswich","US","QNN"
43.52,-90.09,"New Lisbon","US","NLI"
41.05,-82.24,"New London","US","NED"
36.35,-89.31,"New Madrid","US","XNW"
39.38,-80.52,"New Martinsville","US","NM2"
37.21,-76.17,"New Point","US","QZN"
40.41,-74.24,"New Providence","US","NPX"
29.02,-80.56,"New Smyrna Beach","US","NSB"
40.4,-75.45,"New Tripoli","US","N5T"
42.48,-70.52,"Newburyport","US","ZMP"
44.02,-69.32,"Newcastle","US","AWS"
43.17,-78.43,"Newfane","US","NFE"
44.5,-69.17,"Newport","US","NOZ"
44.38,-124.03,"Newport","US","NPO"
36.58,-76.25,"Newport News","US","NNS"
40.28,-77.07,"Newport, Perry","US","NRP"
40.07,-74.54,"Newportville","US","QNE"
31.31,-82.38,"Nicholls","US","ICH"
42.45,-98.01,"Niobrara","US","N5B"
41.56,-76.08,"Nixon","US","NIX"
38.41,-77.34,"Nokesville","US","QNV"
37.21,-80.42,"Norcross","US","NCX"
38.57,-86.16,"Norman","US","NI2"
33.28,-81.59,"North Augusta","US","NAU"
25.5,-80.09,"North Bay Village","US","N99"
38.42,-76.31,"North Beach","US","N4B"
41.59,-71.53,"North Grosvenor Dale","US","ZGN"
43.35,-72.21,"North Hartland","US","NHQ"
29.55,-95.3,"North Houston","US","N2R"
25.53,-80.11,"North Miami","US","QNM"
44.16,-70.01,"North Monmouth","US","UHO"
43.11,-76.53,"North Rose","US","NQZ"
41.18,-81.43,"North Royalton","US","ZNR"
42.31,-96.28,"North Sioux City","US","NSC"
38.59,-74.49,"North Wildwood","US","NW2"
44.01,-71.41,"North Woodstock","US","YNO"
42.2,-72.38,"Northampton","US","NHM"
45.07,-85.37,"Northport","US","ZZH"
43.09,-86.15,"Norton Shores","US","NTR"
42.09,-70.47,"Norwell","US","NOW"
39.53,-75.18,"Norwood","US","NXL"
44.03,-123.26,"Noti","US","TXQ"
41.05,-73.55,"Nyack","US","NYX"
41.27,-70.34,"Oak Bluffs","US","OB2"
38.59,-77.24,"Oak Grove","US","AKJ"
41.53,-87.47,"Oak Park","US","QOP"
35.13,-80.19,"Oakboro","US","YOB"
41.35,-73.05,"Oakville","US","OKV"
41.17,-82.13,"Oberlin","US","XOR"
36.15,-89.11,"Obion","US","OBI"
39.55,-74.08,"Ocean Gate","US","OAM"
40.19,-74.01,"Oceanport","US","OCP"
35.07,-84.43,"Ocoee","US","OC7"
45.15,-96.19,"Odessa","US","O82"
41.17,-89.03,"Oglesby","US","OGY"
43.15,-70.36,"Ogunquit","US","YOQ"
35.43,-97.58,"Okarche","US","ZHE"
42.43,-84.25,"Okemos","US","OKX"
40.49,-73.36,"Old Brookville","US","DXX"
38.02,-122.14,"Oleum","US","OL2"
38.39,-90.22,"Olivette","US","ZOT"
34.11,-102.08,"Olton","US","QOT"
41.28,-75.36,"Olyphant","US","QOA"
42.01,-96.05,"Onawa","US","IA3"
40.45,-82.35,"Ontario","US","OT5"
46.52,-89.17,"Ontonagon","US","ONG"
35.04,-85.03,"Ooltewah","US","ZOW"
30.17,-87.34,"Orange Beach","US","OBC"
60.34,-145.42,"Orca","US","OSZ"
34.51,-120.26,"Orcutt","US","8MN"
41.38,-83.29,"Oregon","US","OEG"
47.37,-120.13,"Orondo","US","YDO"
38.03,-93.42,"Osceola","US","M2S"
39.12,-95.18,"Oskaloosa","US","OS3"
41.38,-70.23,"Osterville","US","OV3"
43.27,-76.3,"Oswego","US","OSW"
41.45,-83.44,"Ottawa Lake","US","OTL"
40.28,-75.1,"Ottsville","US","OSV"
46.19,-120.05,"Outlook","US","3VC"
28.4,-81.12,"Oviedo","US","ZOD"
38.41,-90.18,"Pagedale","US","PGE"
28.59,-81.32,"Paisley","US","PY6"
42.55,-74.34,"Palatine Bridge","US","PBE"
40.25,-75.32,"Palm","US","PQM"
40.28,-79.1,"Palmertown","US","PMZ"
25.37,-80.19,"Palmetto Bay","US","P64"
32.46,-98.17,"Palo Pinto","US","PGZ"
37.15,-78.4,"Pamplin","US","QPM"
41.41,-94.21,"Panora","US","P77"
35.16,-111.57,"Parks","US","PK3"
34.54,-79,"Parkton","US","PKT"
29.41,-95.12,"Pasadena","US","PAS"
40.46,-73.01,"Patchogue","US","PCP"
45.56,-119.36,"Paterson","US","PWG"
39.45,-76.16,"Peach Bottom","US","YL2"
45.21,-89,"Pearson","US","PS6"
41.02,-72.27,"Peconic","US","QPN"
43.08,-71.27,"Pembroke","US","JUY"
25.59,-80.1,"Pembroke Park","US","ZPB"
39.11,-121.11,"Penn Valley","US","7CA"
38.17,-122.39,"Penngrove","US","9DK"
39.57,-75.03,"Pennsauken","US","PPS"
30.2,-87.08,"Pensacola Beach","US","PB4"
40.57,-74.17,"Pequannock","US","PQN"
31.3,-87.29,"Perdue Hill","US","XPE"
39.28,-76.12,"Perryman","US","PYB"
42.52,-71.57,"Peterborough","US","YPB"
44.32,-123.21,"Philomath","US","YPH"
35.47,-83.33,"Pigeon Forge","US","YPF"
46.2,-94.28,"Pillager","US","PGX"
29.11,-89.15,"Pilottown","US","PIW"
31.52,-86.59,"Pine Apple","US","PAA"
41.1,-104.04,"Pine Bluffs","US","QPS"
41.36,-74.17,"Pine Bush","US","YPN"
41.58,-73.39,"Pine Plains","US","QPY"
44.26,-90.07,"Pittsville","US","ITV"
26.5,-82.16,"Placida","US","EUU"
58.21,-135.38,"Pleasant Island","US","PI7"
41.34,-85,"Pleasant Lake","US","P2L"
42.33,-87.56,"Pleasant Prairie","US","PLP"
35.38,-86.02,"Pocahontas","US","QPH"
38.54,-123.41,"Point Arena","US","PA2"
34.27,-120.28,"Point Conception","US","PP5"
40.05,-74.03,"Point Pleasant Beach","US","PP3"
38.04,-122.48,"Point Reyes Station","US","9IU"
48.59,-123.04,"Point Roberts","US","PRS"
47.47,-122.24,"Point Wells","US","OW4"
41.01,-80.36,"Poland","US","QPD"
30.43,-85.56,"Ponce de Leon","US","4NM"
46.58,-95.23,"Ponsford","US","PO7"
21.54,-159.35,"Port Allen","US","PAL"
29.53,-93.55,"Port Arthur","US","POA"
47.36,-122.3,"Port Blakely","US","PRY"
29.22,-94.45,"Port Bolivar","US","POB"
28.24,-80.36,"Port Canaveral","US","PCV"
38.03,-122.01,"Port Chicago","US","PZH"
29,-89.1,"Port Eads","US","QPR"
39.18,-74.58,"Port Elizabeth","US","PEB"
41.54,-73.59,"Port Ewen","US","PE2"
29.06,-90.11,"Port Fourchon","US","FOC"
47.51,-122.35,"Port Gamble","US","PGH"
48.01,-122.45,"Port Hadlock","US","ABC"
40.56,-73.04,"Port Jefferson","US","PTJ"
26.03,-80.07,"Port Laudania","US","JDT"
47.55,-122.41,"Port Ludlow","US","PLU"
61.16,-149.55,"Port MacKenzie","US","PMV"
47.42,-122.34,"Port Madison","US","PDI"
27.38,-82.33,"Port Manatee","US","PME"
40.26,-74.06,"Port Monmouth","US","PM3"
40.48,-73.55,"Port Morris, Bronx","US","PM4"
40.47,-74.54,"Port Murray","US","URR"
40.41,-74.07,"Port Newark","US","PNJ"
30.03,-90.3,"Port Of South Louisiana","US","LU8"
42.45,-124.3,"Port Orford","US","PO2"
38.18,-78.49,"Port Republic","US","YPR"
39.59,-75.06,"Port Richmond","US","RI4"
29.48,-85.18,"Port Saint Joe","US","PSJ"
35.1,-120.45,"Port San Luis","US","PSL"
40.49,-73.41,"Port Washington","US","POW"
41.35,-87.12,"Portage","US","POJ"
42.34,-78.02,"Portageville","US","ZPT"
33.34,-83.53,"Porterdale","US","POD"
27.52,-97.19,"Portland","US","DTP"
37.23,-122.14,"Portola Valley","US","XPT"
42.02,-78.2,"Portville","US","VTP"
41.12,-73.34,"Pound Ridge","US","PG8"
33.48,-95.31,"Powderly","US","TXX"
36.09,-75.51,"Powells Point","US","PP4"
37.32,-77.55,"Powhatan","US","ZPW"
43.17,-89.43,"Prairie du Sac","US","PS3"
27.21,-98.07,"Premont","US","ZWZ"
42.05,-111.52,"Preston","US","PS9"
38.14,-82.35,"Prichard","US","PT7"
37.18,-78.33,"Prospect","US","PP9"
33.14,-96.48,"Prosper","US","QPX"
39.53,-76.09,"Quarryville","US","ZQE"
33.08,-94.09,"Queen City","US","ZQU"
39.55,-120.55,"Quincy","US","QUI"
33.44,-86.09,"Ragland","US","YRG"
33.57,-86.02,"Rainbow City","US","XRC"
33.01,-117.03,"Rancho Bernardo","US","RBO"
33.44,-116.25,"Rancho Mirage","US","RHG"
36.21,-105.36,"Ranchos de Taos","US","8DD"
38.18,-78.03,"Rapidan","US","YRP"
42.28,-73.49,"Ravena","US","XRA"
46.41,-123.43,"Raymond","US","ACC"
39,-94.27,"Raytown","US","YRO"
40.48,-105.35,"Red Feather Lakes","US","RF5"
40.22,-75.29,"Red Hill","US","RHY"
41,-95.13,"Red Oak","US","RDK"
39.15,-123.12,"Redwood Valley","US","RR6"
37.28,-80.19,"Renick","US","IZK"
48.54,-115.1,"Rexford","US","RXF"
41.05,-78.53,"Reynoldsville","US","YRY"
41.55,-73.54,"Rhinebeck","US","ZBK"
44.55,-123.13,"Rickreall","US","ZIC"
40.53,-84.12,"Rimer","US","RIM"
44.53,-89.25,"Ringle","US","RAF"
43.27,-89.14,"Rio","US","R88"
41.55,-87.5,"River Grove","US","RG6"
29.57,-90.12,"River Ridge","US","QQN"
37.44,-120.56,"Riverbank","US","ZRB"
45.37,-122.46,"Rivergate","US","RGJ"
41.23,-73.1,"Riverside","US","VRD"
41.46,-71.21,"Riverside","US","VSE"
38.17,-78.16,"Rochelle","US","R55"
41.39,-80.51,"Rock Creek","US","RC6"
41.27,-74.11,"Rock Tavern","US","XRT"
39.32,-91,"Rockport","US","R63"
44.11,-69.05,"Rockport","US","RP3"
37.43,-77.4,"Rockville","US","R2V"
34.48,-85.01,"Rocky Face","US","RYF"
41.28,-81.5,"Rocky River","US","RKY"
38.01,-122.15,"Rodeo","US","RD4"
41.5,-71.54,"Rogers","US","RGS"
38.34,-75.06,"Rogers Haven","US","RH2"
43.14,-70.49,"Rollinsford","US","R3O"
33.44,-117.1,"Romoland","US","OMD"
45.44,-120.12,"Roosevelt","US","RLT"
41.05,-81.14,"Rootstown","US","R34"
29.33,-95.48,"Rosenberg","US","RSG"
41.34,-74,"Roseton","US","RJT"
37.25,-88.21,"Rosiclare","US","RSK"
42.47,-73.58,"Rotterdam","US","RAJ"
43.31,-96.33,"Rowena","US","R5W"
32.54,-96.33,"Rowlett","US","ZRE"
33,-80.48,"Ruffin","US","YRF"
39.51,-75.04,"Runnemede","US","YRD"
40.58,-73.41,"Rye","US","ZRY"
39.54,-95.48,"Sabetha","US","ZHB"
39.29,-83.38,"Sabina","US","SBB"
43.3,-70.27,"Saco","US","QSK"
41.01,-72.18,"Sag Harbor","US","GXH"
40.55,-72.17,"Sagaponack","US","SP2"
46.05,-88.04,"Sagola","US","XSG"
38.23,-81.49,"Saint Albans","US","SA3"
38.47,-90.3,"Saint Charles","US","S7T"
40.43,-76.11,"Saint Clair","US","SKZ"
42.29,-82.53,"Saint Clair Shores","US","CS4"
44.01,-69.11,"Saint George","US","ST9"
40.25,-84.38,"Saint Henry","US","HZA"
26.29,-82.05,"Saint James City","US","JSY"
30.05,-81.35,"Saint Johns","US","JO4"
43,-74.41,"Saint Johnsville","US","TOU"
31.55,-91.14,"Saint Joseph","US","YSJ"
30.15,-91.14,"Saint Louis","US","UTS"
44.5,-92.59,"Saint Paul Park","US","S67"
27.43,-82.44,"Saint Pete Beach","US","6TT"
39.55,-77.47,"Saint Thomas","US","XTM"
40.47,-124.12,"Samoa","US","IOR"
37.12,-105.33,"San Acacio","US","ZSI"
36.07,-121.01,"San Lucas","US","ZXZ"
38.37,-89.07,"Sandoval","US","BMH"
40.51,-73.43,"Sands Point","US","ZDS"
33.55,-84.22,"Sandy Springs","US","YSG"
43.4,-84.22,"Sanford","US","FU7"
30.24,-86.14,"Santa Rosa Beach","US","JQJ"
33.57,-120.06,"Santa Rosa Island","US","RO2"
33.28,-80.29,"Santee","US","SA6"
42.55,-85.12,"Saranac","US","SRN"
27.2,-82.32,"Sarasota","US","ZOR"
27.13,-97.47,"Sarita","US","S4Y"
47,-123.28,"Satsop","US","ZOP"
35.13,-88.14,"Savannah","US","TSA"
40.27,-74.21,"Sayreville","US","XNA"
42.28,-90.15,"Scales Mound","US","QJZ"
44.42,-122.5,"Scio","US","S44"
33.35,-91.04,"Scott","US","XOT"
33.3,-111.53,"Scottsdale","US","STZ"
37.47,-78.29,"Scottsville","US","TTS"
40.5,-73.38,"Sea Cliff","US","7OL"
37.36,-87.31,"Sebree","US","YSB"
37.07,-96.11,"Sedan","US","SE4"
42.16,-123.36,"Selma","US","OSM"
41.28,-81.32,"Shaker Heights","US","XSK"
30.27,-86.35,"Shalimar","US","SR4"
40.47,-76.33,"Shamokin","US","YSH"
44.27,-123.06,"Shedd","US","YSD"
41.11,-97.25,"Shelby","US","NE5"
45.18,-90.57,"Sheldon","US","Z4X"
41.04,-72.2,"Shelter Island","US","XSI"
42.14,-71.22,"Sherborn","US","ZSO"
38.39,-120.55,"Shingle Springs","US","XSH"
39.39,-74.11,"Ship Bottom","US","SBQ"
30.12,-88.57,"Ship Island","US","IPX"
40.44,-74.19,"Short Hills","US","XSY"
37.37,-82.21,"Sidney","US","S7I"
37.09,-120.17,"Sierra Vista","US","SI7"
37.1,-90.28,"Silva","US","ZVA"
39.02,-84.23,"Silver Grove","US","VKY"
45,-122.46,"Silverton","US","XVN"
28.02,-97.3,"Sinton","US","2SI"
44.17,-121.32,"Sisters","US","YER"
64.29,-166.12,"Sledge Island","US","SI2"
33.21,-92.43,"Smackover","US","SK4"
47.32,-116.1,"Smelterville","US","YSV"
40.09,-79.44,"Smithton","US","ITN"
48.09,-122.1,"Smokey Point","US","YSK"
34.45,-76.31,"Smyrna","US","S7Y"
47.23,-119.29,"Soap Lake","US","SE3"
42.39,-111.36,"Soda Springs","US","YSS"
38.19,-76.27,"Solomons","US","OMU"
41.44,-71.1,"Somerset","US","SS3"
41.35,-70.56,"South Dartmouth","US","ODT"
41.41,-72.35,"South Glastonbury","US","YSY"
42.36,-70.52,"South Hamilton","US","ZYX"
40.33,-111.55,"South Jordan","US","XSJ"
41.26,-71.31,"South Kingstown","US","S7K"
36.26,-76.19,"South Mills","US","AA9"
41.11,-111.58,"South Ogden","US","2OG"
26.06,-97.09,"South Padre Island","US","PXD"
44.53,-93.03,"South Saint Paul","US","SPT"
40.43,-111.53,"South Salt Lake","US","S8K"
42.06,-71.15,"South Walpole","US","QSW"
41.14,-77,"South Willamsport","US","IOH"
41.41,-72.1,"South Windham","US","UWH"
34.59,-90.07,"Southhaven","US","HH7"
36.27,-83.52,"Speedwell","US","7BA"
39.17,-86.45,"Spencer","US","RWQ"
35.41,-80.26,"Spencer","US","ECR"
43.12,-91.57,"Spillville","US","LX8"
38.12,-77.35,"Spotsylvania","US","XXO"
43.1,-90.04,"Spring Green","US","QSG"
42.26,-88.11,"Spring Grove","US","SG3"
39.52,-76.51,"Spring Grove","US","ZSG"
37.16,-79.51,"Spring Grove","US","S3G"
32.44,-116.59,"Spring Valley, San Diego","US","PGY"
40.52,-72.32,"Springville, Suffolk","US","XPG"
40.16,-78.27,"Sproul","US","YSP"
40.38,-112.17,"Stansbury park","US","SR9"
35.24,-79.47,"Star","US","YRX"
38.24,-85.53,"Starlight","US","RL5"
34.22,-82.41,"Starr","US","XAR"
40.35,-74.09,"Staten Island","US","UYU"
40.14,-76.5,"Steelton","US","QQX"
48.27,-96.52,"Stephen","US","ZSP"
42.32,-73.22,"Stephentown","US","TEP"
41.47,-89.41,"Sterling","US","SGI"
38.26,-77.54,"Stevensburg","US","ZSB"
44.43,-94.21,"Stewart, McLeod","US","TWM"
41.49,-87.46,"Stickney","US","SKT"
32.26,-82.12,"Stillmore","US","LLM"
45.03,-92.48,"Stillwater","US","TIS"
47.21,-111.1,"Stockett","US","TK9"
41.2,-71.54,"Stonington","US","SGN"
41.13,-73.59,"Stony Point","US","S8T"
41.14,-73.59,"Stony Point, Rockland","US","NYI"
38.3,-90.05,"Stookey","US","SO9"
41.34,-73.44,"Stormville","US","ZST"
42.09,-79.24,"Stow","US","VOW"
40.06,-78.56,"Stoystown","US","QST"
44.48,-90.04,"Stratford","US","TFO"
43.52,-111.44,"Sugar City","US","HJD"
40.3,-81.38,"Sugarcreek","US","ZSU"
33.45,-87.03,"Sumiton","US","ASZ"
24.39,-81.27,"Summerland Key","US","SK3"
33.59,-77.57,"Sunny Point","US","SUT"
61.32,-150.3,"Susitna","US","UIT"
37.11,-77.33,"Sutherland","US","ZSD"
44.58,-85.39,"Suttons Bay","US","ZYY"
38.09,-79.12,"Swoope","US","ZS2"
41.43,-83.42,"Sylvania","US","YL9"
42.56,-97.39,"Tabor","US","TB3"
34.08,-78.52,"Tabor City","US","QTB"
47.31,-90.55,"Taconite Harbor","US","TCH"
29.59,-90.26,"Taft","US","TFT"
47.22,-123.03,"Tahuya","US","TA3"
41.3,-92.44,"Taintor","US","ZAO"
42.14,-122.47,"Talent","US","YTL"
34.45,-95.02,"Talihina","US","TA2"
32.32,-85.53,"Tallassee, Elmore","US","YTA"
26.12,-80.15,"Tamarac","US","TRK"
37.14,-89.16,"Tamms","US","TMM"
37.39,-81.18,"Tams","US","XTS"
51.44,-178.02,"Tanaga Bay","US","TBJ"
44.32,-123.06,"Tangent","US","ZTG"
41.04,-73.52,"Tarrytown","US","TWZ"
48.23,-124.44,"Tatoosh Island","US","TDI"
25,-80.31,"Tavernier","US","TNE"
33.11,-90.13,"Tchula","US","UTA"
36.35,-92.18,"Tecumseh","US","TMZ"
44.02,-107.27,"Ten Sleep","US","TSL"
43.57,-69.13,"Tenants Harbour","US","ZNH"
35.57,-119.02,"Terra Bella","US","VVC"
44.21,-121.1,"Terrebonne","US","NJQ"
32.05,-90.17,"Terry","US","QTY"
33.05,-96.53,"The Colony","US","CY2"
33.47,-118.14,"Thenard","US","OJL"
41.41,-81.03,"Thompson","US","TPS"
47.36,-115.21,"Thompson Falls","US","THF"
40.49,-78.37,"Thompsontown","US","TPW"
45.53,-111.35,"Three Forks Junction","US","QTF"
41.47,-86.36,"Three Oaks","US","OI7"
37.52,-122.27,"Tiburon","US","XTN"
33.42,-91.27,"Tillar","US","ZTR"
34.08,-79.56,"Timmonsville","US","XTE"
34.15,-96.41,"Tishomingo","US","TSI"
43.58,-90.3,"Tomah","US","QTH"
40.58,-76.05,"Tomhicken","US","YTO"
41.15,-73.59,"Tomkins Cove","US","TKN"
41.12,-89.04,"Tonica","US","QTO"
31.26,-106.05,"Tornillo","US","QTN"
40.31,-74.15,"Tottenville, Staten Island","US","TTV"
39.49,-75.45,"Toughkenamon","US","ZTU"
30.53,-98.28,"Tow","US","T5W"
38.36,-90.27,"Town and Country","US","TC4"
39.24,-86.09,"Trafalgar","US","TFG"
41.19,-80.25,"Transfer","US","TFR"
44.2,-91.31,"Trempealeau","US","T2R"
36.47,-121.19,"Tres Pinos","US","8YI"
38.33,-77.2,"Triangle","US","TNV"
46.15,-119.07,"Tri-Cities","US","YTC"
33.35,-85.52,"Trinity","US","QTI"
38,-86.48,"Troy","US","OYY"
42.43,-73.41,"Troy","US","TRY"
35.4,-90.3,"Trumann","US","TMN"
35.12,-82.14,"Tryon","US","ZNT"
40.53,-72.24,"Tuckahoe","US","XTY"
48.04,-122.17,"Tulalip","US","UQQ"
34.41,-90.22,"Tunica","US","TNI"
44.13,-74.28,"Tupper Lake","US","TP2"
42.35,-72.33,"Turners Falls","US","M4U"
42.35,-74.46,"Tuscan","US","TT9"
43.21,-86.09,"Twin Lake","US","TW2"
32,-80.5,"Tybee Island","US","ZYI"
34.34,-91.27,"Ulm","US","4TP"
20.39,-156.23,"Ulupalakua","US","3DV"
43.21,-123.28,"Umpqua","US","9QA"
43.41,-90.16,"Union Center","US","ZUC"
46.33,-120.28,"Union Gap","US","YUG"
37.46,-87.56,"Uniontown","US","UT2"
44.36,-69.2,"Unity","US","UHI"
32.51,-96.48,"University Park","US","UKK"
40.5,-73.33,"Upper Brookville","US","YUP"
44.24,-74.16,"Upper Saint Regis","US","QUS"
40.04,-75.41,"Uwchland","US","UWC"
42.04,-71.37,"Uxbridge","US","UXX"
38.05,-120.28,"Vallecito","US","8QA"
33.25,-96.34,"Van Alstyne","US","VLS"
42.4,-90.43,"Van Buren","US","VBE"
38.36,-83.19,"Vanceburg","US","VGS"
34.54,-84.58,"Varnell","US","YVR"
47.25,-122.28,"Vashon Island","US","YVI"
29.16,-89.21,"Venice","US","VN3"
34.16,-119.17,"Ventura","US","VNT"
41.25,-82.21,"Vermilion","US","VE9"
42.07,-85.31,"Vicksburg","US","VKB"
38.08,-121.12,"Victor","US","3DU"
38.29,-75.49,"Vienna","US","VMD"
46.1,-119,"Villard Junction","US","VJ2"
38.16,-122.26,"Vineburg","US","3TR"
40.19,-111.45,"Vineyard","US","VED"
29.53,-89.53,"Violet","US","VOT"
43.33,-90.53,"Viroqua","US","VIR"
40.57,-72.5,"Wading River","US","WR4"
33.07,-85.34,"Wadley","US","WY2"
32.4,-80.1,"Wadmalaw Island","US","WW9"
29.41,-97.17,"Waelder","US","QWD"
29.55,-90.12,"Waggaman","US","WG2"
21.26,-158.11,"Waianae","US","9AI"
21.26,-158.11,"Waianae","US","WH7"
41.15,-82.23,"Wakeman","US","WA7"
40.27,-83.04,"Waldo","US","8UY"
41.28,-95.13,"Walnut","US","WU7"
36.43,-93.11,"Walnut Shade","US","H9S"
37.23,-102.16,"Walsh","US","WA4"
33.51,-81.43,"Ward","US","YWD"
34.23,-82.14,"Ware Shoals","US","ASS"
45.49,-122.51,"Warren","US","VWR"
38.47,-84.54,"Warsaw","US","WZS"
36.06,-84.35,"Wartburg","US","WTU"
41.39,-73.19,"Washington","US","KJH"
33.44,-82.44,"Washington","US","WAB"
41.1,-111.58,"Washington Terrace","US","W9A"
34.09,-89.37,"Water Valley","US","WVA"
31.48,-91.22,"Waterproof","US","WPF"
41.13,-76.22,"Waterville","US","999"
46.09,-123.24,"Wauna Range","US","WQU"
44.21,-89.05,"Waupaca","US","WUP"
32.41,-84.44,"Waverly Hall","US","ZAL"
44.58,-93.3,"Wayzata","US","YWZ"
37.08,-94.27,"Webb City","US","XBW"
29.32,-95.07,"Webster, Harris","US","AFW"
30.03,-90.52,"Welcome","US","EOM"
35.54,-80.15,"Welcome","US","WCO"
41.56,-70.02,"Wellfleet","US","3OL"
43.52,-71.55,"Wentworth","US","WNH"
43.01,-88,"West Allis","US","WEQ"
42.22,-71.47,"West Boylston","US","WBM"
41.55,-71.47,"West Glocester","US","4WR"
39.49,-75.49,"West Grove","US","L3Y"
40.23,-79.54,"West Homestead","US","YWE"
40.17,-74.01,"West Long Branch","US","WLQ"
39.57,-84.19,"West Milton","US","JWQ"
42.21,-71.14,"West Newton","US","3TU"
41.23,-73.57,"West Point","US","WOT"
38.45,-83.01,"West Portsmouth","US","WR3"
40.2,-75.56,"West Reading","US","ZDG"
43.35,-73.02,"West Rutland","US","XTR"
40.44,-73.06,"West Sayville","US","YLY"
41.39,-70.15,"West Yarmouth","US","WMU"
40.01,-74.5,"Westampton","US","WEP"
44.38,-105.2,"Weston","US","WY7"
38.07,-75.42,"Westover","US","ZXQ"
39.38,-123.46,"Westport","US","WPT"
34.03,-118.25,"Westwood","US","3DC"
44.19,-88.55,"Weyauwega","US","WWI"
44.03,-73.12,"Weybridge","US","U3V"
42.26,-72.38,"Whately","US","YWH"
36.06,-77.42,"Whitakers","US","WKT"
45.09,-88.45,"White Lake","US","XWE"
46.45,-89.35,"White Pine","US","ZTP"
39.59,-86.2,"Whitestown","US","XWT"
42.05,-70.56,"Whitman","US","WQA"
41.54,-87.4,"Wicker Park","US","WCP"
41.34,-78.41,"Wilcox","US","YWI"
43.4,-72.19,"Wilder","US","VTD"
31.2,-83.02,"Willacoochee","US","YWA"
39.09,-122.09,"Williams","US","IIW"
42.41,-84.17,"Williamston","US","IIM"
41.42,-72.12,"Willimantic","US","QWL"
32.45,-97.39,"Willow Park","US","W26"
46.4,-117.08,"Wilma","US","WMA"
33.46,-118.16,"Wilmington","US","WTN"
41.42,-72.09,"Windham","US","WMJ"
44.18,-69.34,"Windsor","US","QZJ"
32.03,-100.07,"Wingate","US","WGX"
42.06,-87.44,"Winnetka","US","ZTK"
41.55,-73.03,"Winsted","US","WNS"
28.41,-81.18,"Winter Springs","US","ZIW"
40.22,-80.42,"Wintersville","US","WQZ"
43.37,-89.46,"Wisconsin Dells","US","WNF"
41.36,-72.59,"Wolcott","US","XWO"
41.31,-85.22,"Wolcottville","US","TIE"
43.35,-71.12,"Wolfeboro","US","WFB"
38,-122.38,"Woodacre","US","8DC"
41.21,-74.06,"Woodbury","US","8TT"
35.38,-82.35,"Woodfin","US","UO4"
43.31,-75.09,"Woodgate","US","WO7"
40.37,-73.42,"Woodmere","US","8XC"
41.27,-81.28,"Woodmere","US","8XD"
37.26,-122.16,"Woodside","US","WDZ"
44.08,-72.01,"Woodsville","US","WOV"
41.11,-77.22,"Woolrich","US","YWR"
44.19,-88.1,"Wrightstown","US","WXS"
38.33,-82.46,"Wurtland","US","WUR"
41.31,-86.1,"Wyatt","US","XYT"
41,-74.1,"Wyckoff","US","ZWK"
40,-75.16,"Wynnewood","US","QWW"
32.51,-90.24,"Yazoo City","US","YAZ"
52.01,-176.02,"Yoke Bay","US","YOK"
43.1,-70.36,"York Beach","US","YKB"
43.08,-70.38,"York Harbor","US","ZYH"
43.14,-79.03,"Youngstown","US","YTW"
38.47,-121.52,"Zamora","US","8PR"
35.14,-82.24,"Zirconia","US","ZR9"
44.17,-92.4,"Zumbrota","US","ZUM"
-34.26,-57.27,"Juan L. Lacaze","UY","JLC"
-34.52,-55.16,"Piriapolis","UY","PIR"
